,ORDERNUMBER,Name,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE,MONTH
1503,10241,Frederique Citeaux,21,40.25,10,845.25,2004-04-13,Shipped,2,4,2004,Classic Cars,50,S24_1628,Mini Caravy,88601555,"24, place Kluber",Unknown,Strasbourg,Unknown,67000,France,EMEA,Small,2004-04
1504,10266,Maurizio Moroni,28,48.3,1,1352.4,2004-07-06,Shipped,3,7,2004,Classic Cars,50,S24_1628,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Small,2004-07
1505,10278,Sue King,35,45.28,1,1584.8,2004-08-06,Shipped,3,8,2004,Classic Cars,50,S24_1628,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,Unknown,Small,2004-08
1506,10288,Wendy Victorino,50,52.32,13,2616.0,2004-09-01,Shipped,3,9,2004,Classic Cars,50,S24_1628,Handji Gifts& Co,+652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Small,2004-09
1507,10301,Jan Klaeboe,22,51.32,3,1129.04,2003-10-05,Shipped,4,10,2003,Classic Cars,50,S24_1628,"Norway Gifts By Mail, Co.",+4722121555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,Unknown,N 0106,Norway,EMEA,Small,2003-10
1508,10311,Diego Freyre,45,49.3,8,2218.5,2004-10-16,Shipped,4,10,2004,Classic Cars,50,S24_1628,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2004-10
1509,10321,Violeta Benitez,48,42.26,5,2028.48,2004-11-04,Shipped,4,11,2004,Classic Cars,50,S24_1628,FunGiftIdeas.com,5085552555,1785 First Street,Unknown,New Bedford,MA,50553,USA,Unknown,Small,2004-11
1510,10332,Victoria Ashworth,20,87.96,5,1759.2,2004-11-17,Shipped,4,11,2004,Classic Cars,50,S24_1628,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Small,2004-11
1511,10343,Paul Henriot,27,36.21,6,977.67,2004-11-24,Shipped,4,11,2004,Classic Cars,50,S24_1628,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Small,2004-11
1512,10367,Julie Young,38,38.5,11,1463.0,2005-01-12,Resolved,1,1,2005,Classic Cars,50,S24_1628,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,Unknown,Small,2005-01
1513,10379,Diego Freyre,32,100.0,3,3970.56,2005-02-10,Shipped,1,2,2005,Classic Cars,50,S24_1628,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2005-02
1514,10407,Sue Frick,64,40.25,10,2576.0,2005-04-22,On Hold,2,4,2005,Classic Cars,50,S24_1628,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,Unknown,Small,2005-04
1515,10420,Adrian Huxley,37,60.37,13,2233.69,2005-05-29,In Process,2,5,2005,Classic Cars,50,S24_1628,Souveniers And Things Co.,+61294958555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Small,2005-05
1516,10106,Giovanni Rovelli,28,88.63,4,2481.64,2003-02-17,Shipped,1,2,2003,Planes,109,S24_1785,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,EMEA,Small,2003-02
1517,10120,Peter Ferguson,39,100.0,10,4651.53,2003-04-29,Shipped,2,4,2003,Planes,109,S24_1785,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Medium,2003-04
1518,10133,Diego Freyre,41,94.1,5,3858.1,2003-06-27,Shipped,2,6,2003,Planes,109,S24_1785,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-06
1519,10145,Julie Young,40,87.54,16,3501.6,2003-08-25,Shipped,3,8,2003,Planes,109,S24_1785,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,Unknown,Medium,2003-08
1520,10168,Juri Hirano,49,100.0,11,6433.7,2003-10-28,Shipped,4,10,2003,Planes,109,S24_1785,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,Unknown,Medium,2003-10
1521,10210,Mory Kentary,27,98.48,9,2658.96,2004-01-12,Shipped,1,1,2004,Planes,109,S24_1785,Osaka Souveniers Co.,+810663425555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,Japan,Small,2004-01
1522,10223,Peter Ferguson,34,100.0,11,3608.76,2004-02-20,Shipped,1,2,2004,Planes,109,S24_1785,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Medium,2004-02
1523,10235,Elizabeth Lincoln,23,96.29,5,2214.67,2004-04-02,Shipped,2,4,2004,Planes,109,S24_1785,"Royal Canadian Collectables, Ltd.",6045554555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,Unknown,Small,2004-04
1524,10250,Sue Frick,31,88.63,6,2747.53,2004-05-11,Shipped,2,5,2004,Planes,109,S24_1785,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,Unknown,Small,2004-05
1525,10262,Diego Freyre,34,97.38,1,3310.92,2004-06-24,Cancelled,2,6,2004,Planes,109,S24_1785,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2004-06
1526,10275,Janine Labrune,25,95.2,11,2380.0,2004-07-23,Shipped,3,7,2004,Planes,109,S24_1785,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Small,2004-07
1527,10284,Jan Klaeboe,22,100.0,3,2310.88,2004-08-21,Shipped,3,8,2004,Planes,109,S24_1785,"Norway Gifts By Mail, Co.",+4722121555,"Drammensveien 126 A, PB 744 Sentrum",Unknown,Oslo,Unknown,N 0106,Norway,EMEA,Small,2004-08
1528,10297,Dean Cassidy,32,100.0,6,4061.76,2004-09-16,Shipped,3,9,2004,Planes,109,S24_1785,"Clover Collections, Co.",+35318621555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Medium,2004-09
1529,10308,Steve Frick,31,100.0,9,3493.7,2004-10-15,Shipped,4,10,2004,Planes,109,S24_1785,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,Unknown,Medium,2004-10
1530,10316,Helen Bennett,25,100.0,1,2872.25,2004-11-01,Shipped,4,11,2004,Planes,109,S24_1785,giftsbymail.co.uk,1985558888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Small,2004-11
1531,10328,Giovanni Rovelli,47,87.54,14,4114.38,2004-11-12,Shipped,4,11,2004,Planes,109,S24_1785,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,EMEA,Medium,2004-11
1532,10339,Akiko Shimamura,21,50.65,7,1063.65,2004-11-23,Shipped,4,11,2004,Planes,109,S24_1785,"Tokyo Collectables, Ltd",+81335840555,2-2-8 Roppongi,Unknown,Minato-ku,Tokyo,106-0032,Japan,Japan,Small,2004-11
1533,10353,Dan Lewis,28,71.73,2,2008.44,2004-12-04,Shipped,4,12,2004,Planes,109,S24_1785,Gift Ideas Corp.,2035554407,2440 Pompton St.,Unknown,Glendale,CT,97561,USA,Unknown,Small,2004-12
1534,10374,Tony Calaghan,46,94.1,3,4328.6,2005-02-02,Shipped,1,2,2005,Planes,109,S24_1785,"Australian Gift Network, Co",61738446555,31 Duncan St. West End,Unknown,South Brisbane,Queensland,4101,Australia,APAC,Medium,2005-02
1535,10386,Diego Freyre,33,41.71,11,1376.43,2005-03-01,Resolved,1,3,2005,Planes,109,S24_1785,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2005-03
1536,10398,Paul Henriot,43,100.0,16,5552.16,2005-03-30,Shipped,1,3,2005,Planes,109,S24_1785,Reims Collectables,26471555,59 rue de l'Abbaye,Unknown,Reims,Unknown,51100,France,EMEA,Medium,2005-03
1537,10401,William Brown,38,96.29,5,3659.02,2005-04-03,On Hold,2,4,2005,Planes,109,S24_1785,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,Unknown,Newark,NJ,94019,USA,Unknown,Medium,2005-04
1538,10416,Maurizio Moroni,47,88.63,6,4165.61,2005-05-10,Shipped,2,5,2005,Planes,109,S24_1785,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Medium,2005-05
1539,10101,Roland Keitel,45,31.2,3,1404.0,2003-01-09,Shipped,1,1,2003,Vintage Cars,33,S24_1937,"Blauer See Auto, Co.",+496966902555,Lyonerstr. 34,Unknown,Frankfurt,Unknown,60528,Germany,EMEA,Small,2003-01
1540,10110,Victoria Ashworth,20,35.51,3,710.2,2003-03-18,Shipped,1,3,2003,Vintage Cars,33,S24_1937,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Small,2003-03
1541,10124,Sue King,45,37.84,2,1702.8,2003-05-21,Shipped,2,5,2003,Vintage Cars,33,S24_1937,Signal Gift Stores,7025551838,8489 Strong St.,Unknown,Las Vegas,NV,83030,USA,Unknown,Small,2003-05
1542,10149,Sue Taylor,36,33.19,7,1194.84,2003-09-12,Shipped,3,9,2003,Vintage Cars,33,S24_1937,Signal Collectibles Ltd.,4155554312,2793 Furth Circle,Unknown,Brisbane,CA,94217,USA,Unknown,Small,2003-09
1543,10162,Julie Brown,37,27.22,5,1007.14,2003-10-18,Shipped,4,10,2003,Vintage Cars,33,S24_1937,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,Unknown,San Francisco,CA,Unknown,USA,Unknown,Small,2003-10
1544,10173,Giovanni Rovelli,31,31.53,9,977.43,2003-11-05,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Rovelli Gifts,035640555,Via Ludovico il Moro 22,Unknown,Bergamo,Unknown,24100,Italy,EMEA,Small,2003-11
1545,10182,Valarie Nelson,39,36.84,6,1436.76,2003-11-12,Shipped,4,11,2003,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2003-11
1546,10193,Sean Connery,26,29.21,10,759.46,2003-11-21,Shipped,4,11,2003,Vintage Cars,33,S24_1937,"Australian Collectables, Ltd",61938446555,7 Allen Street,Unknown,Glen Waverly,Victoria,3150,Australia,APAC,Small,2003-11
1547,10205,Diego Freyre,32,37.17,5,1189.44,2003-12-03,Shipped,4,12,2003,Vintage Cars,33,S24_1937,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2003-12
1548,10214,Mart¡n Sommer,20,34.19,3,683.8,2004-01-26,Shipped,1,1,2004,Vintage Cars,33,S24_1937,"Corrida Auto Replicas, Ltd",915552282,"C/ Araquil, 67",Unknown,Madrid,Unknown,28023,Spain,EMEA,Small,2004-01
1549,10227,Mary Saveley,42,29.21,6,1226.82,2004-03-02,Shipped,1,3,2004,Vintage Cars,33,S24_1937,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,EMEA,Small,2004-03
1550,10243,Valarie Franco,33,29.54,1,974.82,2004-04-26,Shipped,2,4,2004,Vintage Cars,33,S24_1937,Diecast Collectables,6175552555,6251 Ingle Ln.,Unknown,Boston,MA,51003,USA,Unknown,Small,2004-04
1551,10280,Paolo Accorti,20,28.88,12,577.6,2004-08-17,Shipped,3,8,2004,Vintage Cars,33,S24_1937,Amica Models & Co.,0114988555,Via Monte Bianco 34,Unknown,Torino,Unknown,10100,Italy,EMEA,Small,2004-08
1552,10288,Wendy Victorino,29,38.17,1,1106.93,2004-09-01,Shipped,3,9,2004,Vintage Cars,33,S24_1937,Handji Gifts& Co,+652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Small,2004-09
1553,10304,Daniel Tonini,23,30.2,16,694.6,2004-10-11,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Auto Assoc. & Cie.,30598555,"67, avenue de l'Europe",Unknown,Versailles,Unknown,78000,France,EMEA,Small,2004-10
1554,10312,Valarie Nelson,39,29.54,13,1152.06,2004-10-21,Shipped,4,10,2004,Vintage Cars,33,S24_1937,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Small,2004-10
1555,10322,Valarie Young,20,100.0,3,2624.0,2004-11-04,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Unknown,Nashua,NH,62005,USA,Unknown,Small,2004-11
1556,10332,Victoria Ashworth,45,81.91,6,3685.95,2004-11-17,Shipped,4,11,2004,Vintage Cars,33,S24_1937,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Medium,2004-11
1557,10344,Laurence Lebihan,20,35.18,6,703.6,2004-11-25,Shipped,4,11,2004,Vintage Cars,33,S24_1937,Marseille Mini Autos,91244555,"12, rue des Bouchers",Unknown,Marseille,Unknown,13008,France,EMEA,Small,2004-11
1558,10356,Daniel Da Cunha,48,100.0,5,9720.0,2004-12-09,Shipped,4,12,2004,Vintage Cars,33,S24_1937,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Large,2004-12
1559,10367,Julie Young,23,36.29,13,834.67,2005-01-12,Resolved,1,1,2005,Vintage Cars,33,S24_1937,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,Unknown,Small,2005-01
1560,10380,Diego Freyre,32,70.56,4,2257.92,2005-02-16,Shipped,1,2,2005,Vintage Cars,33,S24_1937,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Small,2005-02
1561,10391,Anna O'Hara,33,100.0,8,8344.71,2005-03-09,Shipped,1,3,2005,Vintage Cars,33,S24_1937,"Anna's Decorations, Ltd",0299368555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,Large,2005-03
1562,10409,Wendy Victorino,61,29.54,1,1801.94,2005-04-23,Shipped,2,4,2005,Vintage Cars,33,S24_1937,Handji Gifts& Co,+652241555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,Unknown,69045,Singapore,APAC,Small,2005-04
1563,10420,Adrian Huxley,45,26.88,1,1209.6,2005-05-29,In Process,2,5,2005,Vintage Cars,33,S24_1937,Souveniers And Things Co.,+61294958555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Small,2005-05
1564,10107,Kwai Yu,38,83.03,7,3155.14,2003-02-24,Shipped,1,2,2003,Motorcycles,76,S24_2000,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Medium,2003-02
1565,10120,Peter Ferguson,34,83.79,5,2848.86,2003-04-29,Shipped,2,4,2003,Motorcycles,76,S24_2000,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Small,2003-04
1566,10134,Daniel Da Cunha,43,83.03,7,3570.29,2003-07-01,Shipped,3,7,2003,Motorcycles,76,S24_2000,Lyon Souveniers,+33146627555,27 rue du Colonel Pierre Avia,Unknown,Paris,Unknown,75508,France,EMEA,Medium,2003-07
1567,10145,Julie Young,47,83.03,11,3902.41,2003-08-25,Shipped,3,8,2003,Motorcycles,76,S24_2000,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Unknown,Pasadena,CA,90003,USA,Unknown,Medium,2003-08
1568,10158,Jonas Bergulfsen,22,67.03,1,1474.66,2003-10-10,Shipped,4,10,2003,Motorcycles,76,S24_2000,Baane Mini Imports,07989555,Erling Skakkes gate 78,Unknown,Stavern,Unknown,4110,Norway,EMEA,Small,2003-10
1569,10168,Juri Hirano,29,75.41,6,2186.89,2003-10-28,Shipped,4,10,2003,Motorcycles,76,S24_2000,Technics Stores Inc.,6505556809,9408 Furth Circle,Unknown,Burlingame,CA,94217,USA,Unknown,Small,2003-10
1570,10180,Martine Rance,28,68.55,14,1919.4,2003-11-11,Shipped,4,11,2003,Motorcycles,76,S24_2000,Daedalus Designs Imports,20161555,"184, chausse de Tournai",Unknown,Lille,Unknown,59000,France,EMEA,Small,2003-11
1571,10188,Veysel Oeztan,40,91.4,6,3656.0,2003-11-18,Shipped,4,11,2003,Motorcycles,76,S24_2000,Herkku Gifts,+4722673215,"Drammen 121, PR 744 Sentrum",Unknown,Bergen,Unknown,N 5804,Norway,EMEA,Medium,2003-11
1572,10201,Julie Murphy,25,73.88,7,1847.0,2003-12-01,Shipped,4,12,2003,Motorcycles,76,S24_2000,Mini Wheels Co.,6505555787,5557 North Pendale Street,Unknown,San Francisco,CA,Unknown,USA,Unknown,Small,2003-12
1573,10210,Mory Kentary,30,61.7,4,1851.0,2004-01-12,Shipped,1,1,2004,Motorcycles,76,S24_2000,Osaka Souveniers Co.,+810663425555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Unknown,Osaka,Osaka,530-0003,Japan,Japan,Small,2004-01
1574,10223,Peter Ferguson,38,69.31,6,2633.78,2004-02-20,Shipped,1,2,2004,Motorcycles,76,S24_2000,"Australian Collectors, Co.",0395204555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Small,2004-02
1575,10236,Rosa Hernandez,36,87.6,3,3153.6,2004-04-03,Shipped,2,4,2004,Motorcycles,76,S24_2000,Motor Mint Distributors Inc.,2155559857,11328 Douglas Av.,Unknown,Philadelphia,PA,71270,USA,Unknown,Medium,2004-04
1576,10250,Sue Frick,32,87.6,1,2803.2,2004-05-11,Shipped,2,5,2004,Motorcycles,76,S24_2000,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,Unknown,San Jose,CA,94217,USA,Unknown,Small,2004-05
1577,10263,Julie King,37,62.46,7,2311.02,2004-06-28,Shipped,2,6,2004,Motorcycles,76,S24_2000,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Unknown,Bridgewater,CT,97562,USA,Unknown,Small,2004-06
1578,10275,Janine Labrune,30,79.98,6,2399.4,2004-07-23,Shipped,3,7,2004,Motorcycles,76,S24_2000,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Small,2004-07
1579,10285,Marta Hernandez,39,70.08,11,2733.12,2004-08-27,Shipped,3,8,2004,Motorcycles,76,S24_2000,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Unknown,Cambridge,MA,51247,USA,Unknown,Small,2004-08
1580,10297,Dean Cassidy,32,65.51,1,2096.32,2004-09-16,Shipped,3,9,2004,Motorcycles,76,S24_2000,"Clover Collections, Co.",+35318621555,25 Maiden Lane,Floor No. 4,Dublin,Unknown,2,Ireland,EMEA,Small,2004-09
1581,10308,Steve Frick,47,63.22,4,2971.34,2004-10-15,Shipped,4,10,2004,Motorcycles,76,S24_2000,Mini Classics,9145554562,3758 North Pendale Street,Unknown,White Plains,NY,24067,USA,Unknown,Small,2004-10
1582,10318,Kyung Yu,26,86.83,6,2257.58,2004-11-02,Shipped,4,11,2004,Motorcycles,76,S24_2000,Diecast Classics Inc.,2155551555,7586 Pompton St.,Unknown,Allentown,PA,70267,USA,Unknown,Small,2004-11
1583,10329,Kwai Yu,37,94.43,4,3493.91,2004-11-15,Shipped,4,11,2004,Motorcycles,76,S24_2000,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Medium,2004-11
1584,10340,Eduardo Saavedra,55,79.98,8,4398.9,2004-11-24,Shipped,4,11,2004,Motorcycles,76,S24_2000,Enaco Distributors,932034555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,EMEA,Medium,2004-11
1585,10363,Kalle Suominen,21,100.0,8,3595.62,2005-01-06,Shipped,1,1,2005,Motorcycles,76,S24_2000,Suominen Souveniers,+35898045555,"Software Engineering Center, SEC Oy",Unknown,Espoo,Unknown,FIN-02271,Finland,EMEA,Medium,2005-01
1586,10375,Janine Labrune,23,100.0,9,2443.29,2005-02-03,Shipped,1,2,2005,Motorcycles,76,S24_2000,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Small,2005-02
1587,10389,Maria Larsson,49,81.4,2,3988.6,2005-03-03,Shipped,1,3,2005,Motorcycles,76,S24_2000,Scandinavian Gift Ideas,0695346555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,EMEA,Medium,2005-03
1588,10402,Dominique Perrier,59,87.6,3,5168.4,2005-04-07,Shipped,2,4,2005,Motorcycles,76,S24_2000,Auto Canal Petit,147556555,"25, rue Lauriston",Unknown,Paris,Unknown,75016,France,EMEA,Medium,2005-04
1589,10416,Maurizio Moroni,32,87.6,1,2803.2,2005-05-10,Shipped,2,5,2005,Motorcycles,76,S24_2000,L'ordine Souveniers,0522556555,Strada Provinciale 124,Unknown,Reggio Emilia,Unknown,42100,Italy,EMEA,Small,2005-05
1590,10105,Jytte Petersen,43,100.0,9,6341.21,2003-02-11,Shipped,1,2,2003,Ships,122,S24_2011,Danish Wholesale Imports,31123555,Vinb'ltet 34,Unknown,Kobenhavn,Unknown,1734,Denmark,EMEA,Medium,2003-02
1591,10117,Eric Natividad,41,100.0,3,5189.78,2003-04-16,Shipped,2,4,2003,Ships,122,S24_2011,"Dragon Souveniers, Ltd.",+652217555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Unknown,Singapore,Unknown,79903,Singapore,Japan,Medium,2003-04
1592,10129,Ann Brown,45,100.0,9,6027.75,2003-06-12,Shipped,2,6,2003,Ships,122,S24_2011,"Stylish Desk Decors, Co.",1715550297,35 King George,Unknown,London,Unknown,WX3 6FW,UK,EMEA,Medium,2003-06
1593,10142,Valarie Nelson,33,100.0,6,3366.0,2003-08-08,Shipped,3,8,2003,Ships,122,S24_2011,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,Unknown,San Rafael,CA,97562,USA,Unknown,Medium,2003-08
1594,10153,Diego Freyre,40,100.0,5,5456.4,2003-09-28,Shipped,3,9,2003,Ships,122,S24_2011,Euro Shopping Channel,915559444,"C/ Moralzarzal, 86",Unknown,Madrid,Unknown,28034,Spain,EMEA,Medium,2003-09
1595,10167,Maria Larsson,33,100.0,16,3812.16,2003-10-23,Cancelled,4,10,2003,Ships,122,S24_2011,Scandinavian Gift Ideas,0695346555,?kergatan 24,Unknown,Boras,Unknown,S-844 67,Sweden,EMEA,Medium,2003-10
1596,10177,Jesus Fernandez,50,100.0,7,6083.0,2003-11-07,Shipped,4,11,2003,Ships,122,S24_2011,CAF Imports,+34913728555,"Merchants House, 27-30 Merchant's Quay",Unknown,Madrid,Unknown,28023,Spain,EMEA,Medium,2003-11
1597,10185,Wing C Tam,30,100.0,7,3170.7,2003-11-14,Shipped,4,11,2003,Ships,122,S24_2011,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,Unknown,New Bedford,MA,50553,USA,Unknown,Medium,2003-11
1598,10197,Eduardo Saavedra,41,100.0,13,4534.6,2003-11-26,Shipped,4,11,2003,Ships,122,S24_2011,Enaco Distributors,932034555,"Rambla de Catalu¤a, 23",Unknown,Barcelona,Unknown,8022,Spain,EMEA,Medium,2003-11
1599,10208,Mary Saveley,35,100.0,7,4301.15,2004-01-02,Shipped,1,1,2004,Ships,122,S24_2011,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",Unknown,Lyon,Unknown,69004,France,EMEA,Medium,2004-01
1600,10221,Catherine Dewey,49,100.0,1,6804.63,2004-02-18,Shipped,1,2,2004,Ships,122,S24_2011,Petit Auto,02555467,Rue Joseph-Bens 532,Unknown,Bruxelles,Unknown,B-1180,Belgium,EMEA,Medium,2004-02
1601,10232,Helen Bennett,46,100.0,4,5652.94,2004-03-20,Shipped,1,3,2004,Ships,122,S24_2011,giftsbymail.co.uk,1985558888,Garden House Crowther Way,Unknown,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Medium,2004-03
1602,10248,Kwai Yu,48,100.0,10,6960.48,2004-05-07,Cancelled,2,5,2004,Ships,122,S24_2011,Land of Toys Inc.,2125557818,897 Long Airport Avenue,Unknown,NYC,NY,10022,USA,Unknown,Medium,2004-05
1603,10261,Jean Fresnisre,36,100.0,8,4512.6,2004-06-17,Shipped,2,6,2004,Ships,122,S24_2011,Quebec Home Shopping Network,5145558054,43 rue St. Laurent,Unknown,Montreal,Quebec,H1J 1C3,Canada,Unknown,Medium,2004-06
1604,10273,Catherine Dewey,22,100.0,11,2784.76,2004-07-21,Shipped,3,7,2004,Ships,122,S24_2011,Petit Auto,02555467,Rue Joseph-Bens 532,Unknown,Bruxelles,Unknown,B-1180,Belgium,EMEA,Small,2004-07
1605,10283,Elizabeth Lincoln,42,100.0,13,5316.36,2004-08-20,Shipped,3,8,2004,Ships,122,S24_2011,"Royal Canadian Collectables, Ltd.",6045554555,23 Tsawassen Blvd.,Unknown,Tsawassen,BC,T2F 8M4,Canada,Unknown,Medium,2004-08
1606,10293,Paolo Accorti,21,100.0,2,2941.89,2004-09-09,Shipped,3,9,2004,Ships,122,S24_2011,Amica Models & Co.,0114988555,Via Monte Bianco 34,Unknown,Torino,Unknown,10100,Italy,EMEA,Small,2004-09
1607,10306,Victoria Ashworth,29,100.0,7,3207.4,2004-10-14,Shipped,4,10,2004,Ships,122,S24_2011,"AV Stores, Co.",1715551555,Fauntleroy Circus,Unknown,Manchester,Unknown,EC2 5NT,UK,EMEA,Medium,2004-10
1608,10315,Janine Labrune,35,100.0,6,4215.05,2004-10-29,Shipped,4,10,2004,Ships,122,S24_2011,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",Unknown,Nantes,Unknown,44000,France,EMEA,Medium,2004-10
1609,10326,Christina Berglund,41,100.0,4,4333.29,2004-11-09,Shipped,4,11,2004,Ships,122,S24_2011,"Volvo Model Replicas, Co",0921123555,Berguvsvgen  8,Unknown,Lule,Unknown,S-958 22,Sweden,EMEA,Medium,2004-11
1610,10337,Maria Hernandez,29,71.97,4,2087.13,2004-11-21,Shipped,4,11,2004,Ships,122,S24_2011,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,Unknown,Small,2004-11
